TEI,TEO,TCI,TCO,kW,TEA,TCA,TRE,TRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,TO_sump,PO_net,label,evap_temp_diff,cond_temp_diff,estimated_cooling_tons,cop,efficiency_kw_per_ton
60.39,50.27,85.49,95.11,84.27,8.0,5.9,42.1,100.9,10.2,46.6,4.6,124.7,23.6,116.4,105.5,1,10.119999999999997,9.620000000000005,246.981325,10.307740833333334,0.34119988626670456
60.35,50.27,85.49,95.11,84.23,8.1,5.9,42.0,100.9,10.1,46.6,4.6,124.7,23.6,116.7,101.8,1,10.079999999999998,9.620000000000005,246.8640916666667,10.307740833333334,0.34119988626670456
60.31,50.27,85.53,95.11,84.26,8.3,5.7,41.8,100.7,9.9,46.6,5.0,124.5,23.8,116.7,105.4,1,10.04,9.579999999999998,246.95201666666668,10.307740833333332,0.34119988626670456
60.31,50.22,85.49,95.11,84.26,8.3,5.9,42.0,100.7,10.2,46.6,4.8,124.7,24.0,116.9,103.4,1,10.090000000000003,9.620000000000005,246.95201666666668,10.307740833333332,0.34119988626670456
60.31,50.22,85.49,95.11,84.2,8.1,5.7,42.0,100.7,10.1,46.6,4.8,124.7,23.8,116.9,103.3,1,10.090000000000003,9.620000000000005,246.77616666666665,10.307740833333332,0.3411998862667046
60.31,50.22,85.49,95.11,84.32,8.0,5.9,42.1,100.7,9.9,46.6,4.6,124.5,24.0,116.7,106.0,1,10.090000000000003,9.620000000000005,247.12786666666665,10.307740833333334,0.34119988626670456
60.31,50.22,85.49,95.15,84.45,8.0,5.9,42.0,100.9,10.2,46.6,4.6,124.7,23.6,116.9,104.7,1,10.090000000000003,9.66000000000001,247.50887500000002,10.307740833333334,0.34119988626670456
60.31,50.22,85.49,95.11,84.33,8.2,5.7,41.8,100.7,10.0,46.6,4.6,124.7,24.0,116.9,102.5,1,10.090000000000003,9.620000000000005,247.15717499999997,10.307740833333332,0.3411998862667046
60.27,50.22,85.49,95.11,83.03,8.1,5.6,42.0,100.4,9.9,46.6,4.6,124.5,23.8,116.9,99.6,1,10.050000000000004,9.620000000000005,243.34709166666667,10.307740833333332,0.34119988626670456
60.27,50.18,85.53,95.11,80.63,7.9,5.8,42.3,101.1,10.6,46.8,4.4,124.7,23.6,116.9,98.8,1,10.090000000000003,9.579999999999998,236.31309166666665,10.307740833333332,0.34119988626670456
60.27,50.18,85.9,95.19,76.74,8.5,5.4,41.8,101.6,10.5,46.8,5.0,124.7,23.1,116.9,100.6,1,10.090000000000003,9.289999999999992,224.91214999999997,10.307740833333332,0.3411998862667046
60.11,50.27,86.47,95.52,72.64,8.7,4.0,41.6,100.2,9.0,47.0,5.2,125.0,24.8,116.9,100.6,1,9.839999999999996,9.049999999999997,212.89573333333334,10.307740833333334,0.34119988626670456
59.74,50.35,86.88,95.73,69.46,7.3,3.8,42.4,99.7,8.6,47.2,4.4,125.0,25.5,116.7,100.3,1,9.39,8.850000000000009,203.5756833333333,10.307740833333332,0.3411998862667046
59.21,50.31,87.33,95.81,65.16,7.5,3.2,42.3,98.7,7.5,47.2,4.9,125.5,26.5,116.9,104.0,1,8.899999999999999,8.480000000000004,190.9731,10.307740833333334,0.34119988626670456
58.84,50.22,87.58,95.73,63.52,8.5,3.7,42.1,98.5,6.6,47.3,5.3,125.5,27.5,116.9,106.0,1,8.620000000000005,8.150000000000006,186.16653333333335,10.307740833333332,0.34119988626670456
58.55,50.35,87.7,95.56,64.73,8.5,3.6,42.4,98.2,6.8,47.8,5.4,126.3,28.1,116.9,105.9,1,8.199999999999996,7.859999999999999,189.7128416666667,10.307740833333334,0.34119988626670456
58.18,50.43,87.7,95.28,65.24,8.1,4.1,42.3,98.2,6.6,47.7,5.3,126.6,28.6,116.7,102.7,1,7.75,7.579999999999998,191.20756666666665,10.307740833333334,0.34119988626670456
57.94,50.43,87.62,95.03,65.77,7.7,3.8,42.4,97.7,6.5,47.7,5.1,127.1,29.4,116.7,105.4,1,7.509999999999998,7.409999999999997,192.76090833333333,10.307740833333332,0.34119988626670456
57.86,50.39,87.46,94.83,65.39,8.0,4.0,42.3,97.7,6.7,47.7,5.4,127.4,29.7,116.9,102.7,1,7.469999999999999,7.3700000000000045,191.64719166666669,10.307740833333336,0.34119988626670456
57.73,50.31,87.33,94.58,65.6,7.7,3.7,42.3,97.2,6.9,47.5,5.2,127.4,30.5,116.9,104.7,1,7.419999999999995,7.25,192.26266666666666,10.307740833333334,0.34119988626670456
57.57,50.27,87.17,94.38,65.56,7.7,3.8,42.1,97.2,6.7,47.3,5.2,127.4,30.2,116.9,102.7,1,7.299999999999997,7.209999999999994,192.14543333333336,10.307740833333334,0.34119988626670456
57.45,50.14,87.01,94.21,65.52,7.5,4.3,42.1,97.2,6.5,47.3,5.2,127.4,30.5,116.9,104.4,1,7.310000000000002,7.199999999999989,192.0282,10.307740833333332,0.34119988626670456
57.24,50.02,86.84,94.05,65.57,7.4,4.2,42.1,97.2,6.7,47.2,4.9,127.4,30.2,116.9,105.9,1,7.219999999999999,7.209999999999994,192.17474166666665,10.307740833333334,0.34119988626670456
57.08,49.86,86.68,93.88,65.03,7.1,4.0,42.0,97.0,6.6,47.2,4.9,127.7,30.7,116.9,104.9,1,7.219999999999999,7.199999999999989,190.59209166666668,10.307740833333334,0.34119988626670456
56.91,49.73,86.52,93.76,61.39,6.1,3.1,42.9,95.7,5.8,46.8,3.9,127.4,31.7,116.9,103.2,1,7.18,7.240000000000009,179.92385833333333,10.307740833333334,0.3411998862667046
56.79,49.57,86.39,93.56,60.95,6.0,2.2,43.3,94.5,4.9,47.2,3.7,127.4,32.9,116.9,97.8,1,7.219999999999999,7.170000000000002,178.63429166666668,10.307740833333334,0.34119988626670456
56.55,49.53,86.27,93.27,53.1,7.6,3.0,42.0,94.0,3.7,47.3,5.2,127.4,33.6,116.9,101.9,1,7.019999999999996,7.0,155.62725,10.307740833333334,0.34119988626670456
56.38,49.61,86.11,92.9,52.38,8.2,2.5,42.1,93.0,3.4,47.7,5.6,127.4,34.4,117.1,103.0,1,6.770000000000003,6.790000000000006,153.51705,10.307740833333334,0.34119988626670456
56.26,49.77,85.9,92.37,52.76,8.6,2.9,42.1,92.7,4.0,48.0,6.0,127.7,35.0,117.1,103.2,1,6.489999999999995,6.469999999999999,154.63076666666666,10.307740833333334,0.34119988626670456
56.18,50.02,85.57,91.8,54.09,7.8,3.3,42.6,92.7,4.2,48.2,5.8,127.9,35.5,117.1,101.2,1,6.159999999999997,6.230000000000004,158.52877500000002,10.307740833333334,0.34119988626670456
56.18,50.14,85.33,91.43,54.61,8.2,3.6,42.6,92.7,4.4,48.3,5.5,128.5,35.5,117.1,101.2,1,6.039999999999999,6.1000000000000085,160.05280833333333,10.307740833333334,0.34119988626670456
56.26,50.35,85.08,91.06,54.65,8.3,3.6,42.6,93.0,5.2,48.7,6.1,128.5,35.7,116.9,102.2,1,5.909999999999997,5.980000000000004,160.17004166666666,10.307740833333334,0.34119988626670456
56.38,50.51,84.84,90.77,55.54,8.2,3.4,42.6,93.0,5.3,48.5,5.9,128.7,35.7,117.1,101.2,1,5.8700000000000045,5.929999999999993,162.77848333333336,10.307740833333334,0.3411998862667045
56.5,50.59,84.71,90.65,55.95,8.3,3.6,42.6,93.2,5.9,48.5,5.7,129.0,35.5,117.1,127.0,1,5.909999999999997,5.940000000000012,163.98012500000002,10.307740833333334,0.34119988626670456
56.55,50.63,84.63,90.53,55.94,8.4,3.9,42.4,93.7,6.2,48.5,6.1,129.0,35.6,117.1,101.2,1,5.919999999999995,5.900000000000006,163.95081666666667,10.307740833333332,0.34119988626670456
56.67,50.72,84.55,90.44,56.61,8.0,3.3,42.6,93.2,6.3,48.3,5.7,129.3,35.8,117.4,101.9,1,5.950000000000003,5.890000000000001,165.91447499999998,10.307740833333332,0.3411998862667046
56.71,50.72,84.51,90.44,56.9,8.0,3.1,42.6,93.2,6.2,48.5,6.1,129.3,36.1,117.1,103.4,1,5.990000000000002,5.929999999999993,166.76441666666668,10.307740833333334,0.34119988626670456
56.75,50.72,84.47,90.44,56.9,8.2,3.6,42.6,93.5,7.0,48.3,6.1,129.0,35.5,117.1,102.6,1,6.030000000000001,5.969999999999999,166.76441666666668,10.307740833333334,0.34119988626670456
56.75,50.68,84.51,90.44,56.98,7.8,3.2,42.8,93.5,6.5,48.5,5.9,129.0,35.5,117.1,102.7,1,6.07,5.929999999999993,166.9988833333333,10.307740833333332,0.3411998862667046
56.79,50.63,84.51,90.49,56.95,7.8,3.4,42.8,93.5,6.7,48.5,5.7,129.0,35.5,117.1,102.4,1,6.159999999999997,5.97999999999999,166.91095833333333,10.307740833333332,0.3411998862667046
56.79,50.59,84.55,90.53,57.01,7.6,3.2,42.8,93.7,6.5,48.3,5.7,129.0,35.3,117.1,103.2,1,6.199999999999996,5.980000000000004,167.08680833333332,10.307740833333334,0.3411998862667046
56.79,50.59,84.55,90.57,57.04,8.0,3.2,42.6,93.5,6.5,48.3,5.5,128.5,35.2,117.4,77.6,1,6.199999999999996,6.019999999999996,167.17473333333334,10.307740833333332,0.34119988626670456
56.75,50.59,84.59,90.61,57.18,7.8,3.2,42.8,93.5,6.5,48.5,5.7,128.7,35.0,117.1,102.2,1,6.159999999999997,6.019999999999996,167.58505,10.307740833333334,0.3411998862667046
56.75,50.55,84.67,90.65,57.1,7.8,3.7,42.8,93.7,6.4,48.3,5.7,128.7,35.0,117.4,101.7,1,6.200000000000003,5.980000000000004,167.35058333333333,10.307740833333332,0.3411998862667046
56.75,50.55,84.71,90.65,57.17,7.8,3.2,42.8,93.7,6.4,48.5,5.7,128.7,34.8,117.1,102.7,1,6.200000000000003,5.940000000000012,167.55574166666668,10.307740833333332,0.34119988626670456
56.71,50.55,84.71,90.69,57.27,7.8,3.5,42.8,94.0,6.4,48.5,5.7,128.7,34.7,117.4,102.6,1,6.160000000000004,5.980000000000004,167.848825,10.307740833333332,0.3411998862667046
56.71,50.51,84.76,90.73,57.18,7.5,3.0,42.9,93.7,6.4,48.3,5.4,128.7,35.0,117.4,103.2,1,6.200000000000003,5.969999999999999,167.58505,10.307740833333334,0.3411998862667046
56.71,50.51,84.84,90.77,57.23,7.7,3.3,42.9,94.0,7.0,48.5,5.7,128.7,34.7,117.1,103.7,1,6.200000000000003,5.929999999999993,167.73159166666667,10.307740833333334,0.34119988626670456
56.71,50.55,84.88,90.81,57.21,7.7,3.3,42.9,94.0,6.7,48.3,5.5,128.7,34.7,117.4,101.6,1,6.160000000000004,5.930000000000007,167.672975,10.307740833333334,0.34119988626670456
56.67,50.55,84.88,90.81,57.27,7.8,3.5,42.8,94.0,6.5,48.5,5.7,128.7,34.5,117.1,103.4,1,6.1200000000000045,5.930000000000007,167.848825,10.307740833333332,0.3411998862667046
56.71,50.51,84.92,90.85,57.12,7.8,3.2,42.8,93.7,6.7,48.5,5.7,128.7,35.0,117.4,103.2,1,6.200000000000003,5.929999999999993,167.4092,10.307740833333332,0.34119988626670456
56.71,50.55,84.92,90.85,57.27,7.7,3.3,42.8,94.0,6.5,48.3,5.6,128.5,34.7,117.4,101.9,1,6.160000000000004,5.929999999999993,167.848825,10.307740833333332,0.3411998862667046
56.67,50.55,84.92,90.85,57.15,7.8,3.3,42.6,93.7,6.2,48.5,5.7,128.7,35.0,117.4,103.7,1,6.1200000000000045,5.929999999999993,167.49712499999998,10.307740833333332,0.3411998862667046
56.71,50.55,84.92,90.81,57.14,7.8,3.0,42.9,93.7,6.2,48.5,5.7,128.7,34.8,117.4,102.1,1,6.160000000000004,5.890000000000001,167.46781666666666,10.307740833333334,0.3411998862667046
56.71,50.55,84.96,90.85,57.19,7.7,3.0,42.9,93.7,6.5,48.5,5.7,128.7,34.8,117.1,101.9,1,6.160000000000004,5.890000000000001,167.61435833333334,10.307740833333334,0.34119988626670456
56.67,50.55,84.96,90.85,57.11,7.5,3.0,42.9,93.7,6.2,48.5,5.6,128.7,35.0,117.1,102.4,1,6.1200000000000045,5.890000000000001,167.37989166666665,10.307740833333332,0.3411998862667046
56.71,50.55,85.0,90.9,57.22,7.6,3.2,42.9,94.0,6.5,48.5,5.7,128.7,34.5,117.4,103.1,1,6.160000000000004,5.900000000000006,167.70228333333333,10.307740833333332,0.3411998862667046
56.71,50.59,85.0,90.9,57.26,7.6,3.2,42.9,94.0,6.3,48.5,5.7,128.5,34.5,117.4,102.4,1,6.119999999999997,5.900000000000006,167.8195166666667,10.307740833333336,0.3411998862667045
56.71,50.55,85.04,90.9,57.17,7.8,3.6,42.8,94.3,6.7,48.5,5.6,128.5,34.7,117.4,103.2,1,6.160000000000004,5.859999999999999,167.55574166666668,10.307740833333332,0.34119988626670456
56.75,50.55,85.04,90.94,57.31,7.7,3.2,42.9,93.7,6.2,48.5,5.6,128.5,35.0,117.4,101.6,1,6.200000000000003,5.8999999999999915,167.96605833333334,10.307740833333334,0.3411998862667046
56.75,50.55,85.04,90.94,57.34,7.7,3.6,42.9,94.3,6.5,48.5,5.7,128.7,34.2,117.1,104.4,1,6.200000000000003,5.8999999999999915,168.05398333333335,10.307740833333332,0.34119988626670456
56.75,50.55,85.04,90.9,57.23,7.5,3.3,42.9,94.0,6.6,48.5,5.7,128.7,34.2,117.4,101.9,1,6.200000000000003,5.859999999999999,167.73159166666667,10.307740833333334,0.34119988626670456
56.75,50.55,85.04,90.9,57.21,7.5,3.3,42.9,94.3,6.3,48.5,5.6,128.7,34.4,117.4,101.6,1,6.200000000000003,5.859999999999999,167.672975,10.307740833333334,0.34119988626670456
56.71,50.55,85.04,90.9,57.26,7.7,3.3,42.9,94.0,6.5,48.5,5.5,129.0,34.7,117.1,78.3,1,6.160000000000004,5.859999999999999,167.8195166666667,10.307740833333336,0.3411998862667045
56.75,50.59,85.04,90.9,57.27,7.8,3.3,42.8,94.0,6.5,48.3,5.2,128.7,34.7,117.6,102.9,1,6.159999999999997,5.859999999999999,167.848825,10.307740833333332,0.3411998862667046
56.75,50.59,85.04,90.94,57.26,7.5,3.5,42.8,94.0,6.5,48.5,5.4,128.5,34.7,117.6,102.4,1,6.159999999999997,5.8999999999999915,167.8195166666667,10.307740833333336,0.3411998862667045
56.71,50.55,85.04,90.9,57.32,7.5,3.5,43.1,94.3,6.6,48.5,5.6,128.7,34.2,117.4,103.1,1,6.160000000000004,5.859999999999999,167.99536666666665,10.307740833333332,0.3411998862667046
56.75,50.55,85.04,90.94,57.38,7.7,3.3,42.9,94.0,6.8,48.5,5.4,128.7,34.4,117.6,101.1,1,6.200000000000003,5.8999999999999915,168.17121666666668,10.307740833333334,0.34119988626670456
56.71,50.55,85.08,90.9,57.37,7.8,3.2,42.8,94.0,6.5,48.5,5.7,128.7,34.7,117.4,102.9,1,6.160000000000004,5.820000000000007,168.14190833333333,10.307740833333332,0.34119988626670456
56.75,50.59,85.12,90.94,57.32,7.5,2.9,43.1,94.3,6.3,48.5,5.6,128.7,34.7,117.4,101.2,1,6.159999999999997,5.819999999999993,167.99536666666665,10.307740833333332,0.3411998862667046
56.75,50.59,85.12,90.94,57.26,7.7,3.3,42.9,94.0,6.5,48.5,5.6,128.5,34.7,117.4,103.6,1,6.159999999999997,5.819999999999993,167.8195166666667,10.307740833333336,0.3411998862667045
56.75,50.59,85.12,90.98,57.37,7.7,3.2,42.9,94.0,6.3,48.5,5.6,128.7,34.5,117.6,101.9,1,6.159999999999997,5.859999999999999,168.14190833333333,10.307740833333332,0.34119988626670456
56.75,50.59,85.12,90.98,57.3,7.8,3.3,42.8,94.0,6.3,48.5,5.4,128.7,35.0,117.4,101.6,1,6.159999999999997,5.859999999999999,167.93675,10.307740833333332,0.34119988626670456
56.75,50.59,85.12,90.98,57.37,7.7,3.6,42.9,94.3,6.2,48.5,5.6,128.7,35.0,117.4,101.9,1,6.159999999999997,5.859999999999999,168.14190833333333,10.307740833333332,0.34119988626670456
56.75,50.59,85.08,90.98,57.24,7.7,3.6,42.9,94.0,6.3,48.5,5.6,128.7,34.7,117.6,102.4,1,6.159999999999997,5.900000000000006,167.76090000000002,10.307740833333334,0.34119988626670456
56.75,50.59,85.08,90.94,57.25,7.7,3.6,42.8,94.3,6.5,48.5,5.6,128.5,34.4,117.4,103.6,1,6.159999999999997,5.859999999999999,167.79020833333334,10.307740833333334,0.34119988626670456
56.79,50.59,85.08,90.94,57.18,7.3,3.8,43.1,94.3,6.5,48.5,5.7,128.7,35.0,117.6,101.6,1,6.199999999999996,5.859999999999999,167.58505,10.307740833333334,0.3411998862667046
56.79,50.59,85.08,90.94,57.26,7.7,3.0,42.9,94.0,6.3,48.5,5.6,129.0,34.5,117.6,102.4,1,6.199999999999996,5.859999999999999,167.8195166666667,10.307740833333336,0.3411998862667045
56.75,50.63,85.04,90.9,57.19,7.7,3.3,42.9,94.0,6.5,48.5,5.6,128.7,35.0,117.4,102.6,1,6.119999999999997,5.859999999999999,167.61435833333334,10.307740833333334,0.34119988626670456
56.75,50.59,85.08,90.9,57.26,7.7,3.3,42.9,94.0,6.3,48.5,5.6,128.7,34.7,117.6,102.2,1,6.159999999999997,5.820000000000007,167.8195166666667,10.307740833333336,0.3411998862667045
56.79,50.59,85.08,90.94,57.29,7.5,3.2,43.1,94.0,6.8,48.5,5.4,128.5,34.4,117.6,103.2,1,6.199999999999996,5.859999999999999,167.90744166666667,10.307740833333332,0.34119988626670456
56.75,50.59,85.12,90.94,57.37,7.5,3.2,42.9,94.0,6.3,48.5,5.4,129.0,34.7,117.4,102.6,1,6.159999999999997,5.819999999999993,168.14190833333333,10.307740833333332,0.34119988626670456
56.75,50.63,85.12,90.94,57.34,7.5,3.2,42.9,94.0,6.3,48.7,5.8,128.7,35.0,117.6,103.7,1,6.119999999999997,5.819999999999993,168.05398333333335,10.307740833333332,0.34119988626670456
56.79,50.63,85.16,90.98,57.32,7.7,3.3,42.9,94.0,6.6,48.5,5.7,129.0,34.7,117.4,103.7,1,6.159999999999997,5.820000000000007,167.99536666666665,10.307740833333332,0.3411998862667046
56.75,50.59,85.12,90.98,57.32,7.5,3.6,42.9,94.3,6.5,48.5,5.4,128.7,34.7,117.6,102.6,1,6.159999999999997,5.859999999999999,167.99536666666665,10.307740833333332,0.3411998862667046
56.75,50.59,85.12,90.94,57.37,7.5,3.5,43.1,94.3,6.6,48.5,5.7,129.0,34.7,117.6,102.9,1,6.159999999999997,5.819999999999993,168.14190833333333,10.307740833333332,0.34119988626670456
56.79,50.59,85.08,90.98,57.34,7.7,3.5,42.9,94.3,6.3,48.5,5.4,128.7,34.7,117.6,101.6,1,6.199999999999996,5.900000000000006,168.05398333333335,10.307740833333332,0.34119988626670456
56.75,50.59,85.12,90.98,57.38,7.3,3.2,43.1,94.0,6.5,48.5,5.4,128.7,34.7,117.6,101.6,1,6.159999999999997,5.859999999999999,168.17121666666668,10.307740833333334,0.34119988626670456
56.79,50.59,85.12,90.98,57.34,7.7,3.5,42.9,94.3,6.0,48.5,5.6,128.7,34.4,117.6,77.0,1,6.199999999999996,5.859999999999999,168.05398333333335,10.307740833333332,0.34119988626670456
56.79,50.59,85.12,90.98,57.45,7.7,3.6,42.9,94.3,6.6,48.5,5.6,129.0,34.4,117.8,102.1,1,6.199999999999996,5.859999999999999,168.376375,10.307740833333332,0.3411998862667046
56.79,50.59,85.12,91.02,57.26,7.7,3.2,42.9,94.0,6.5,48.5,5.8,129.0,34.7,117.6,102.4,1,6.199999999999996,5.8999999999999915,167.8195166666667,10.307740833333336,0.3411998862667045
56.79,50.59,85.12,90.98,57.37,7.7,3.5,42.9,94.3,6.3,48.7,5.8,128.7,34.7,117.8,102.9,1,6.199999999999996,5.859999999999999,168.14190833333333,10.307740833333332,0.34119988626670456
56.79,50.63,85.12,90.98,57.29,7.5,3.3,43.1,94.0,6.3,48.5,5.6,128.7,35.0,117.6,101.9,1,6.159999999999997,5.859999999999999,167.90744166666667,10.307740833333332,0.34119988626670456
56.79,50.63,85.08,90.94,57.39,7.7,3.2,42.9,94.3,6.8,48.5,5.8,128.7,34.4,117.6,101.7,1,6.159999999999997,5.859999999999999,168.200525,10.307740833333334,0.3411998862667046
56.79,50.63,85.08,90.94,57.36,7.8,3.0,42.8,93.7,6.8,48.7,5.8,129.0,35.0,117.6,103.4,1,6.159999999999997,5.859999999999999,168.11260000000001,10.307740833333336,0.34119988626670456
56.79,50.63,85.08,90.98,57.34,7.7,3.5,42.9,94.3,6.3,48.5,5.6,128.7,34.7,117.8,101.4,1,6.159999999999997,5.900000000000006,168.05398333333335,10.307740833333332,0.34119988626670456
56.79,50.63,85.12,90.98,57.34,7.7,3.3,42.9,93.7,6.0,48.7,5.6,128.7,35.3,117.8,102.9,1,6.159999999999997,5.859999999999999,168.05398333333335,10.307740833333332,0.34119988626670456
56.79,50.63,85.08,90.98,57.34,7.9,3.5,42.9,94.3,6.6,48.5,5.6,128.7,34.2,117.6,102.9,1,6.159999999999997,5.900000000000006,168.05398333333335,10.307740833333332,0.34119988626670456
56.79,50.63,85.08,90.94,57.42,7.7,3.2,42.9,94.0,6.6,48.7,5.8,128.7,34.4,117.8,101.7,1,6.159999999999997,5.859999999999999,168.28845,10.307740833333334,0.34119988626670456
56.79,50.59,85.12,90.94,57.34,7.5,3.3,43.1,94.0,6.3,48.7,5.8,128.7,34.7,117.6,104.9,1,6.199999999999996,5.819999999999993,168.05398333333335,10.307740833333332,0.34119988626670456
56.79,50.63,85.08,90.94,57.41,7.9,3.3,43.1,94.0,6.8,48.5,5.6,128.7,35.0,117.6,101.6,1,6.159999999999997,5.859999999999999,168.25914166666666,10.307740833333334,0.34119988626670456
56.79,50.59,85.08,90.94,57.38,8.0,3.2,42.8,94.0,6.6,48.5,5.6,129.0,35.0,117.6,102.6,1,6.199999999999996,5.859999999999999,168.17121666666668,10.307740833333334,0.34119988626670456
56.79,50.59,85.08,90.98,57.43,7.5,3.3,43.1,94.0,6.8,48.5,5.6,128.7,34.4,117.8,103.1,1,6.199999999999996,5.900000000000006,168.31775833333336,10.307740833333336,0.3411998862667045
56.79,50.63,85.12,90.98,57.33,7.5,3.3,42.9,94.0,6.3,48.5,5.4,128.7,34.7,117.8,101.6,1,6.159999999999997,5.859999999999999,168.024675,10.307740833333334,0.34119988626670456
56.79,50.59,85.12,90.98,57.34,7.5,3.3,43.1,94.0,6.3,48.7,5.8,128.7,34.7,117.8,103.4,1,6.199999999999996,5.859999999999999,168.05398333333335,10.307740833333332,0.34119988626670456
56.79,50.63,85.12,90.98,57.46,7.5,3.6,43.1,94.3,6.8,48.7,5.6,128.7,34.0,117.8,102.1,1,6.159999999999997,5.859999999999999,168.40568333333334,10.307740833333334,0.34119988626670456
56.83,50.63,85.16,90.98,57.46,7.7,3.3,43.1,94.0,6.3,48.7,5.6,128.7,35.0,117.8,102.7,1,6.199999999999996,5.820000000000007,168.40568333333334,10.307740833333334,0.34119988626670456
56.79,50.63,85.12,90.98,57.41,7.7,3.7,42.9,94.5,6.2,48.5,5.6,129.0,34.2,117.8,102.9,1,6.159999999999997,5.859999999999999,168.25914166666666,10.307740833333334,0.34119988626670456
56.79,50.63,85.12,90.98,57.35,7.5,3.2,43.1,94.0,6.6,48.5,5.4,129.0,34.4,117.8,102.4,1,6.159999999999997,5.859999999999999,168.08329166666667,10.307740833333332,0.3411998862667046
56.83,50.59,85.12,90.98,57.42,7.7,3.7,43.1,94.3,6.6,48.5,5.4,128.7,34.4,117.6,102.1,1,6.239999999999995,5.859999999999999,168.28845,10.307740833333334,0.34119988626670456
56.83,50.63,85.16,90.98,57.45,7.5,3.5,43.1,94.3,6.3,48.5,5.6,129.0,34.7,117.8,126.7,1,6.199999999999996,5.820000000000007,168.376375,10.307740833333332,0.3411998862667046
56.87,50.63,85.16,91.02,57.46,7.7,3.2,43.1,94.0,6.6,48.7,5.6,128.7,34.4,118.1,104.1,1,6.239999999999995,5.859999999999999,168.40568333333334,10.307740833333334,0.34119988626670456
56.87,50.63,85.16,91.02,57.44,8.0,3.5,42.8,94.8,7.1,48.7,5.7,129.0,34.2,117.8,102.2,1,6.239999999999995,5.859999999999999,168.34706666666665,10.307740833333334,0.3411998862667046
56.87,50.68,85.12,91.02,57.48,7.7,3.5,43.1,94.3,6.6,48.5,5.6,128.7,34.4,117.8,127.5,1,6.189999999999998,5.8999999999999915,168.46429999999998,10.307740833333332,0.3411998862667046
56.87,50.68,85.12,91.02,57.44,7.5,3.6,43.1,94.3,6.8,48.7,5.6,129.0,34.5,117.6,102.6,1,6.189999999999998,5.8999999999999915,168.34706666666665,10.307740833333334,0.3411998862667046
56.87,50.68,85.21,90.98,57.39,7.7,3.5,42.9,94.5,6.8,48.7,5.8,128.7,34.5,117.8,101.9,1,6.189999999999998,5.77000000000001,168.200525,10.307740833333334,0.3411998862667046
56.91,50.72,85.16,91.06,57.48,7.7,3.3,43.1,94.3,6.3,48.7,5.6,129.0,34.4,118.1,102.6,1,6.189999999999998,5.900000000000006,168.46429999999998,10.307740833333332,0.3411998862667046
56.91,50.68,85.16,91.06,57.53,7.9,3.2,42.9,94.0,6.5,48.7,5.8,129.0,34.7,117.8,102.4,1,6.229999999999997,5.900000000000006,168.6108416666667,10.307740833333334,0.34119988626670456
56.91,50.68,85.16,91.06,57.4,8.0,3.5,42.8,94.3,6.6,48.7,5.9,128.7,34.7,118.1,103.4,1,6.229999999999997,5.900000000000006,168.22983333333335,10.307740833333334,0.34119988626670456
56.91,50.68,85.21,91.06,57.42,7.7,3.2,43.1,94.0,6.2,48.7,5.8,129.0,34.7,117.8,102.6,1,6.229999999999997,5.8500000000000085,168.28845,10.307740833333334,0.34119988626670456
56.95,50.72,85.16,91.02,57.55,7.7,3.6,43.1,94.3,6.3,48.5,5.6,129.0,35.0,117.8,103.1,1,6.230000000000004,5.859999999999999,168.66945833333332,10.307740833333332,0.34119988626670456
56.95,50.76,85.21,91.02,57.46,7.9,3.5,42.9,94.0,6.3,48.7,5.8,129.0,35.0,118.1,101.9,1,6.190000000000005,5.810000000000002,168.40568333333334,10.307740833333334,0.34119988626670456
56.95,50.76,85.16,91.06,57.36,7.5,3.2,42.9,94.0,6.6,48.7,5.6,129.0,34.7,118.1,102.6,1,6.190000000000005,5.900000000000006,168.11260000000001,10.307740833333336,0.34119988626670456
56.95,50.76,85.16,91.06,57.39,7.9,3.6,42.9,94.3,6.2,48.7,5.8,128.7,34.7,118.1,102.4,1,6.190000000000005,5.900000000000006,168.200525,10.307740833333334,0.3411998862667046
56.95,50.76,85.12,91.02,57.51,7.9,3.2,42.9,94.3,6.6,48.7,5.8,129.0,34.4,118.1,103.4,1,6.190000000000005,5.8999999999999915,168.552225,10.307740833333334,0.34119988626670456
56.95,50.76,85.16,91.02,57.45,7.9,3.2,42.9,94.0,6.6,48.7,5.8,129.0,34.7,117.8,103.7,1,6.190000000000005,5.859999999999999,168.376375,10.307740833333332,0.3411998862667046
56.95,50.76,85.12,91.02,57.51,7.7,3.5,42.9,94.5,6.6,48.8,5.7,128.7,34.5,117.8,102.4,1,6.190000000000005,5.8999999999999915,168.552225,10.307740833333334,0.34119988626670456
56.95,50.8,85.12,91.02,57.41,7.9,3.7,42.9,94.5,6.6,48.5,5.6,129.0,34.4,118.1,103.4,1,6.150000000000006,5.8999999999999915,168.25914166666666,10.307740833333334,0.34119988626670456
